# gamma1Internal;min_population;time_for_min_population;min_fidelity;time_for_min_fidelity;max_fidelity;time_for_max_fidelity;last_fidelity
0.042780318186624498;0.65078292280033412;10;0.6527236241591462;10;1;0.0001;0.6527236241591462
0.043045045908634012;0.64906760701421184;10;0.65100319312266497;10;1;0.0001;0.65100319312266497
0.043309773630643533;0.64735681241126108;10;0.64928729675199937;10;1;0.0001;0.64928729675199937
0.043574501352653054;0.64565052707470549;10;0.6475759230948358;10;1;0.0001;0.6475759230948358
0.043839229074662575;0.64394873911911854;10;0.64586906023030444;10;1;0.0001;0.64586906023030444
0.044103956796672089;0.64225143669042639;10;0.64416669626898104;10;1;0.0001;0.64416669626898104
0.04436868451868161;0.64055860796582353;10;0.64246881935280342;10;1;0.0001;0.64246881935280342
0.044633412240691131;0.63887024115359115;10;0.64077541765488866;10;1;0.0001;0.64077541765488866
0.044898139962700652;0.63718632449313273;10;0.63908647937956875;10;1;0.0001;0.63908647937956875
0.045162867684710166;0.63550684625492659;10;0.63740199276234322;10;1;0.0001;0.63740199276234322
0.045427595406719687;0.63383179474024487;10;0.63572194606959764;10;1;0.0001;0.63572194606959764
0.045692323128729208;0.63216115828124175;10;0.63404632759869139;10;1;0.0001;0.63404632759869139
0.045957050850738729;0.63049492524082407;10;0.63237512567782794;10;1;0.0001;0.63237512567782794
0.046221778572748243;0.62883308401263915;10;0.63070832866604376;10;1;0.0001;0.63070832866604376
0.046486506294757764;0.62717562302078012;10;0.62904592495291101;10;1;0.0001;0.62904592495291101
0.046751234016767285;0.62552253071998176;10;0.62738790295873559;10;1;0.0001;0.62738790295873559
0.047015961738776806;0.62387379559538947;10;0.62573425113432402;10;1;0.0001;0.62573425113432402
0.047280689460786327;0.62222940616241162;10;0.62408495796083652;10;1;0.0001;0.62408495796083652
0.047545417182795841;0.62058935096684165;10;0.62244001194990894;10;1;0.0001;0.62244001194990894
0.047810144904805361;0.61895361858456044;10;0.62079940164335434;10;1;0.0001;0.62079940164335434
0.048074872626814882;0.61732219762167806;10;0.61916311561330473;10;1;0.0001;0.61916311561330473
0.048339600348824403;0.61569507671419099;10;0.61753114246186813;10;1;0.0001;0.61753114246186813
0.048604328070833917;0.61407224452819631;10;0.61590347082134267;10;1;0.0001;0.61590347082134267
0.048869055792843438;0.61245368975955539;10;0.61428008935387957;10;1;0.0001;0.61428008935387957
0.049133783514852959;0.61083940113398072;10;0.61266098675157021;10;1;0.0001;0.61266098675157021
0.04939851123686248;0.60922936740688227;10;0.61104615173629195;10;1;0.0001;0.61104615173629195
0.049663238958871994;0.60762357736328709;10;0.60943557305962781;10;1;0.0001;0.60943557305962781
0.049927966680881515;0.60602201981783743;10;0.60782923950286383;10;1;0.0001;0.60782923950286383
0.050192694402891036;0.60442468361461299;10;0.60622713987681165;10;1;0.0001;0.60622713987681165
0.050457422124900557;0.6028315576271156;10;0.60462926302179287;10;1;0.0001;0.60462926302179287
0.050722149846910071;0.60124263075817874;10;0.6030355978075479;10;1;0.0001;0.6030355978075479
0.050986877568919592;0.59965789193987218;10;0.60144613313314099;10;1;0.0001;0.60144613313314099
0.051251605290929113;0.59807733013342712;10;0.59986085792688415;10;1;0.0001;0.59986085792688415
0.051516333012938634;0.5965009343292027;10;0.59827976114630477;10;1;0.0001;0.59827976114630477
